0,13,18,8079,4.526099808959045E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1744,false,0.5,0.7,1.0,-0.24624140532233052,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.7461274248817924,0.05,0.01,0.018398787935526406,0.02987726388986009,0.1,0.04759072017242022,1.0,0.0",32.0,10,"prune-sequence-take-second"
0,14,19,9739,4.576852882528016E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1744,false,0.5,0.7,1.0,-0.24624140532233052,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.7461274248817924,0.05,0.01,0.018398787935526406,0.02987726388986009,0.1,0.04759072017242022,1.0,0.0",32.0,10,"prune-sequence-take-second"
1,0,18,391,2.9538294276624344E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",13.0,1,"prune-sequence-take-second"
1,1,17,785,2.9579413738896653E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",16.0,1,"prune-sequence-take-second"
1,2,17,1328,2.9577418438348852E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",18.0,1,"prune-sequence-take-second"
1,3,17,2287,2.9573427837253254E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",20.0,1,"prune-sequence-take-second"
1,4,17,3218,2.9565446635062058E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",21.0,1,"prune-sequence-take-second"
1,5,17,4272,2.955746543287086E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",20.0,1,"prune-sequence-take-second"
1,6,17,5185,2.9547488930131868E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",20.0,1,"prune-sequence-take-second"
1,7,20,6232,2.9568979086477667E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",20.0,1,"prune-sequence-take-second"
1,8,20,6797,2.9570992054913156E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",19.0,1,"prune-sequence-take-second"
1,9,20,7796,2.955497929544744E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",18.0,1,"prune-sequence-take-second"
1,10,20,10488,2.9534963346115295E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",17.0,1,"prune-sequence-take-second"
1,11,20,11723,2.9510944206916716E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",17.0,1,"prune-sequence-take-second"
1,12,20,15498,2.9480920282918498E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",17.0,1,"prune-sequence-take-second"
1,13,20,21543,2.943688519438778E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",18.0,1,"prune-sequence-take-second"
1,14,20,22975,2.939084851092384E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.907714841309717,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",18.0,1,"prune-sequence-take-second"
1,0,17,327,4.6139923373965524E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"865,false,0.1919070847915202,0.7514483675976927,1.0,0.5,150.0,289.3409149871418,300.0,80.0,3.37464950029397,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.059237924386293876,1.8011570655624327,0.39452090629422176",14.0,10,"prune-sequence-take-second"
1,1,17,731,4.613683989665409E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"865,false,0.1919070847915202,0.7514483675976927,1.0,0.5,150.0,289.3409149871418,300.0,80.0,3.37464950029397,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.059237924386293876,1.8011570655624327,0.39452090629422176",18.0,10,"prune-sequence-take-second"
1,2,19,1661,4.613389447579373E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"865,false,0.1919070847915202,0.7514483675976927,1.0,0.5,150.0,289.3409149871418,300.0,80.0,3.37464950029397,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.059237924386293876,1.8011570655624327,0.39452090629422176",21.0,10,"prune-sequence-take-second"
1,3,19,2722,4.612464299155289E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"865,false,0.1919070847915202,0.7514483675976927,1.0,0.5,150.0,289.3409149871418,300.0,80.0,3.37464950029397,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.059237924386293876,1.8011570655624327,0.39452090629422176",22.0,10,"prune-sequence-take-second"
1,4,15,4048,4.612057546005563E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"865,false,0.1919070847915202,0.7514483675976927,1.0,0.5,150.0,289.3409149871418,300.0,80.0,3.37464950029397,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.059237924386293876,1.8011570655624327,0.39452090629422176",23.0,10,"prune-sequence-take-second"
1,5,17,5290,4.610803271156842E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"865,false,0.1919070847915202,0.7514483675976927,1.0,0.5,150.0,289.3409149871418,300.0,80.0,3.37464950029397,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.059237924386293876,1.8011570655624327,0.39452090629422176",23.0,10,"prune-sequence-take-second"
1,6,19,7059,4.6102657346638255E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"865,false,0.1919070847915202,0.7514483675976927,1.0,0.5,150.0,289.3409149871418,300.0,80.0,3.37464950029397,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.059237924386293876,1.8011570655624327,0.39452090629422176",24.0,10,"prune-sequence-take-second"
1,7,19,7859,4.6077965782019235E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"865,false,0.1919070847915202,0.7514483675976927,1.0,0.5,150.0,289.3409149871418,300.0,80.0,3.37464950029397,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.059237924386293876,1.8011570655624327,0.39452090629422176",25.0,10,"prune-sequence-take-second"
1,8,19,10236,4.6047101326245464E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"865,false,0.1919070847915202,0.7514483675976927,1.0,0.5,150.0,289.3409149871418,300.0,80.0,3.37464950029397,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.059237924386293876,1.8011570655624327,0.39452090629422176",27.0,10,"prune-sequence-take-second"
1,9,19,11735,4.602561268392076E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"865,false,0.1919070847915202,0.7514483675976927,1.0,0.5,150.0,289.3409149871418,300.0,80.0,3.37464950029397,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.059237924386293876,1.8011570655624327,0.39452090629422176",29.0,10,"prune-sequence-take-second"
1,10,19,11684,4.598855611733266E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"865,false,0.1919070847915202,0.7514483675976927,1.0,0.5,150.0,289.3409149871418,300.0,80.0,3.37464950029397,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.059237924386293876,1.8011570655624327,0.39452090629422176",32.0,10,"prune-sequence-take-second"
1,11,19,14234,4.594532345631321E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"865,false,0.1919070847915202,0.7514483675976927,1.0,0.5,150.0,289.3409149871418,300.0,80.0,3.37464950029397,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.059237924386293876,1.8011570655624327,0.39452090629422176",35.0,10,"prune-sequence-take-second"
1,12,20,15879,4.589641154598039E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"865,false,0.1919070847915202,0.7514483675976927,1.0,0.5,150.0,289.3409149871418,300.0,80.0,3.37464950029397,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.059237924386293876,1.8011570655624327,0.39452090629422176",36.0,10,"prune-sequence-take-second"
1,13,20,17645,4.584082571767743E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"865,false,0.1919070847915202,0.7514483675976927,1.0,0.5,150.0,289.3409149871418,300.0,80.0,3.37464950029397,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.059237924386293876,1.8011570655624327,0.39452090629422176",37.0,10,"prune-sequence-take-second"
1,14,18,18271,4.57862864995398E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"865,false,0.1919070847915202,0.7514483675976927,1.0,0.5,150.0,289.3409149871418,300.0,80.0,3.37464950029397,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.059237924386293876,1.8011570655624327,0.39452090629422176",37.0,10,"prune-sequence-take-second"
2,0,18,355,2.9567837453826204E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.8546809551995533,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",14.0,1,"prune-sequence-take-second"
2,1,18,702,2.9565841349923827E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.8546809551995533,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",17.0,1,"prune-sequence-take-second"
2,2,18,1419,2.956384524602145E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.8546809551995533,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",18.0,1,"prune-sequence-take-second"
2,3,18,1909,2.95598530382167E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.8546809551995533,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",19.0,1,"prune-sequence-take-second"
2,4,18,2784,2.9559642226763785E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.8546809551995533,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",20.0,1,"prune-sequence-take-second"
2,5,19,4273,2.9564202886034276E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.8546809551995533,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",20.0,1,"prune-sequence-take-second"
2,6,19,5172,2.9554215483941983E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.8546809551995533,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",21.0,1,"prune-sequence-take-second"
2,7,19,5699,2.954223060143123E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.8546809551995533,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",21.0,1,"prune-sequence-take-second"
2,8,19,7111,2.9541077059285812E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.8546809551995533,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",22.0,1,"prune-sequence-take-second"
2,9,19,7264,2.9528196120315127E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.8546809551995533,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",23.0,1,"prune-sequence-take-second"
2,10,19,8044,2.9512672896298576E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.8546809551995533,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",24.0,1,"prune-sequence-take-second"
2,11,19,9368,2.9492683774416693E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.8546809551995533,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",26.0,1,"prune-sequence-take-second"
2,12,19,10301,2.9476141256100625E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.8546809551995533,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",27.0,1,"prune-sequence-take-second"
2,13,19,12233,2.945215063174078E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.8546809551995533,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",28.0,1,"prune-sequence-take-second"
2,14,18,14941,2.9450443703450423E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.8546809551995533,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",28.0,1,"prune-sequence-take-second"
2,0,16,332,3.7906450793901145E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1319,false,-0.44116232718806025,0.7,0.5218979611240029,-0.14747045701820538,150.0,200.0,487.17798499826006,80.0,3.0,2.767318702437452,2.0,3.2,0.05,0.01,0.014123086954756942,0.05,0.1,0.1,1.0,0.0",13.0,10,"prune-sequence-take-second"
2,1,16,581,3.7906450793901145E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1319,false,-0.44116232718806025,0.7,0.5218979611240029,-0.14747045701820538,150.0,200.0,487.17798499826006,80.0,3.0,2.767318702437452,2.0,3.2,0.05,0.01,0.014123086954756942,0.05,0.1,0.1,1.0,0.0",17.0,10,"prune-sequence-take-second"
2,2,16,1447,3.7900776244130135E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1319,false,-0.44116232718806025,0.7,0.5218979611240029,-0.14747045701820538,150.0,200.0,487.17798499826006,80.0,3.0,2.767318702437452,2.0,3.2,0.05,0.01,0.014123086954756942,0.05,0.1,0.1,1.0,0.0",19.0,10,"prune-sequence-take-second"
